order_id,customer_id,service_type,order_created_at,promised_window_hours,pickup_zone,dropoff_zone,priority_level,order_value,booking_channel,special_handling_flag,delivery_id,driver_id,vehicle_id,hub_id,dispatch_time,delivery_completed_at,delivery_status,route_distance_km,manual_route_override_count,proof_of_completion_missing,customer_rating_post_delivery,fuel_or_charge_cost,delivery_risk_flag,total_complaints,avg_resolution_days,avg_compensation
o01072,c0384,passenger,2024-10-05 00:04:00,6,west,north,high,172.79,app,0,dl00127,d026,v099,h02,2024-10-05 00:19:00,2024-10-05 18:08:10.081712,delayed,16.56,2,0,2.12,11.9,1,0.0,0.0,0.0
o01073,c0047,passenger,2024-01-05 05:05:00,6,central,airport,medium,34.23,app,0,dl00755,d084,v024,h08,2024-01-05 05:34:00,2024-01-05 21:45:54.509466,delayed,21.74,1,0,2.22,13.13,1,0.0,0.0,0.0
o01075,c0260,passenger,2024-06-26 07:11:00,2,east,airport,high,181.2,app,0,dl00858,d099,v007,h08,2024-06-26 10:08:00,2024-06-26 09:44:24.109661,ontime,9.72,1,0,4.34,16.21,1,0.0,0.0,0.0
o01076,c0035,business,2024-09-28 22:50:00,6,south,airport,critical,46.37,app,0,dl00049,d091,v018,h02,2024-09-29 01:23:00,2024-09-29 07:46:30.295652,ontime,12.55,0,0,3.52,6.93,1,0.0,0.0,0.0
o01077,c0021,retail,2024-08-30 00:01:00,4,north,riverside,low,130.85,app,0,dl00413,d046,v035,h01,2024-08-30 00:32:00,2024-08-30 11:34:46.079286,failed,6.34,1,0,4.22,10.75,1,0.0,0.0,0.0
o01079,c0017,passenger,2024-03-31 06:09:00,24,south,riverside,medium,190.5,app,0,dl00371,d158,v069,h03,2024-03-31 08:45:00,2024-04-01 08:18:08.744449,ontime,17.43,0,0,3.57,10.98,1,0.0,0.0,0.0
o01081,c0581,medical,2025-06-18 11:20:00,2,west,airport,critical,10.07,app,1,dl00034,d157,v110,h04,2025-06-18 12:01:00,2025-06-19 05:14:57.054608,delayed,14.68,0,0,4.4,9.44,1,0.0,0.0,0.0
o01082,c0530,medical,2024-10-25 13:47:00,24,riverside,west,medium,43.58,web,0,dl00947,d129,v019,h04,2024-10-25 15:52:00,2024-10-26 13:23:40.712696,ontime,10.8,0,0,4.13,11.79,1,0.0,0.0,0.0
o01083,c0156,retail,2025-05-05 08:21:00,12,east,south,low,29.43,phone,0,dl00631,d124,v090,h01,2025-05-05 10:46:00,2025-05-06 00:19:38.465562,delayed,13.35,1,0,2.82,10.41,1,0.0,0.0,0.0
o01086,c0276,passenger,2024-03-05 19:03:00,4,airport,south,low,140.6,phone,0,dl00156,d100,v085,h08,2024-03-05 21:40:00,2024-03-06 10:03:18.736184,delayed,31.74,2,0,2.18,17.62,1,0.0,0.0,0.0
o01087,c0248,parcel,2025-12-14 08:08:00,1,airport,west,low,116.34,web,0,dl00826,d089,v021,h01,2025-12-14 08:53:00,2025-12-14 12:01:02.924988,ontime,24.56,1,0,3.83,14.2,1,0.0,0.0,0.0
o01088,c0444,parcel,2024-12-02 10:32:00,6,north,west,medium,49.16,web,1,dl00667,d049,v087,h08,2024-12-02 12:50:00,2024-12-02 16:12:08.912167,ontime,9.91,1,0,4.8,13.21,1,1.0,7.0,46.17
o01089,c0035,retail,2025-05-18 04:12:00,2,riverside,north,low,7.74,phone,0,dl00157,d144,v040,h06,2025-05-18 05:27:00,2025-05-18 08:03:36.606151,ontime,12.43,2,0,5.0,13.52,1,0.0,0.0,0.0
o01090,c0414,medical,2025-09-11 17:51:00,24,south,airport,critical,58.6,app,0,dl00442,d150,v099,h02,2025-09-11 20:27:00,2025-09-12 18:27:20.507484,ontime,8.63,1,0,4.98,6.69,1,0.0,0.0,0.0
o01092,c0482,passenger,2025-12-10 13:24:00,6,north,east,low,97.48,web,0,dl00837,d052,v074,h03,2025-12-10 15:10:00,2025-12-10 21:02:34.959459,ontime,5.31,0,0,3.76,9.42,1,0.0,0.0,0.0
o01093,c0205,retail,2024-10-29 22:01:00,12,riverside,west,low,38.72,app,1,dl00396,d105,v063,h06,2024-10-30 00:23:00,2024-10-30 09:36:43.398508,ontime,14.79,2,0,4.55,21.09,1,0.0,0.0,0.0
o01094,c0204,parcel,2024-08-22 09:51:00,2,east,riverside,medium,208.68,phone,0,dl00228,d052,v085,h04,2024-08-22 11:22:00,2024-08-22 10:34:20.985351,ontime,6.68,2,0,4.05,11.59,1,0.0,0.0,0.0
o01095,c0612,business,2024-03-14 15:06:00,6,south,airport,high,23.65,web,0,dl00481,d077,v086,h04,2024-03-14 17:15:00,2024-03-14 20:29:07.930187,ontime,16.16,1,0,3.89,22.66,1,0.0,0.0,0.0
o01097,c0390,retail,2024-07-14 22:28:00,12,airport,north,low,59.58,app,0,dl00090,d027,v065,h04,2024-07-14 23:21:00,2024-07-15 09:00:31.809183,ontime,33.86,3,0,4.76,24.2,1,0.0,0.0,0.0
o01098,c0093,retail,2025-04-24 07:39:00,2,north,riverside,low,17.79,web,0,dl00703,d136,v020,h06,2025-04-24 09:34:00,2025-04-24 15:44:51.782386,delayed,11.16,1,0,2.82,12.56,1,0.0,0.0,0.0
o01099,c0302,retail,2024-04-05 21:30:00,24,east,ctr,critical,35.33,app,0,dl00600,d039,v114,h07,2024-04-05 23:46:00,2024-04-06 23:09:46.318144,ontime,10.4,1,0,3.91,11.24,1,0.0,0.0,0.0
o01100,c0239,business,2025-08-01 13:08:00,4,airport,east,high,41.49,app,0,dl00916,d036,v049,h03,2025-08-01 15:41:00,2025-08-01 15:52:41.636010,ontime,22.62,1,0,4.95,17.14,1,0.0,0.0,0.0
o01101,c0023,parcel,2024-01-14 06:59:00,6,riverside,north,medium,38.39,phone,1,dl00295,d131,v087,h07,2024-01-14 09:50:00,2024-01-14 14:16:20.091051,ontime,20.39,2,0,5.0,18.38,1,1.0,14.0,27.41
o01102,c0323,passenger,2025-08-19 06:06:00,4,airport,west,medium,81.39,api,1,dl00904,d160,v112,h04,2025-08-19 06:18:00,2025-08-19 09:41:36.852221,ontime,32.81,0,0,4.79,16.84,1,0.0,0.0,0.0
o01104,c0480,parcel,2024-09-21 16:27:00,12,east,riverside,low,55.13,web,0,dl00376,d090,v114,h04,2024-09-21 17:50:00,2024-09-22 04:54:45.274892,ontime,6.72,0,0,4.51,5.92,1,2.0,10.0,19.38
o01105,c0239,business,2025-06-18 17:21:00,12,east,west,medium,13.4,phone,0,dl00212,d142,v041,h01,2025-06-18 18:46:00,2025-06-19 18:15:30.156582,delayed,13.85,1,1,4.29,11.45,1,0.0,0.0,0.0
o01106,c0175,business,2024-02-28 00:14:00,12,east,ctr,medium,22.49,web,0,dl00949,d060,v005,h02,2024-02-28 01:58:00,2024-02-28 10:58:31.708981,ontime,11.36,0,0,4.05,20.13,1,1.0,7.0,57.63
o01107,c0182,business,2024-01-25 07:32:00,12,airport,central,medium,282.35,app,0,dl00315,d082,v041,h04,2024-01-25 08:28:00,2024-01-26 02:41:51.339470,delayed,37.41,2,0,4.22,17.73,1,1.0,1.0,4.94
o01108,c0235,parcel,2024-10-24 06:40:00,4,north,central,critical,164.37,web,0,dl00772,d135,v058,h07,2024-10-24 07:22:00,2024-10-24 12:22:16.408717,ontime,15.77,0,0,4.48,12.1,1,0.0,0.0,0.0
o01109,c0598,business,2025-12-08 14:39:00,2,airport,riverside,low,16.12,phone,0,dl00297,d107,v018,h01,2025-12-08 15:52:00,nan,ontime,33.69,1,0,3.55,22.27,1,0.0,0.0,0.0
o01111,c0167,retail,2024-11-14 21:57:00,6,south,north,low,18.03,app,1,dl00487,d054,v027,h03,2024-11-15 00:10:00,2024-11-15 04:17:33.739828,ontime,12.36,0,0,4.26,12.09,1,0.0,0.0,0.0
o01112,c0301,business,2024-09-24 04:10:00,2,east,west,critical,278.14,app,0,dl00942,d013,v027,h04,2024-09-24 04:28:00,2024-09-24 12:36:48.346377,failed,12.99,1,0,4.06,16.82,1,0.0,0.0,0.0
o01114,c0278,passenger,2024-12-13 22:45:00,1,riverside,east,medium,94.52,app,0,dl00830,d164,v071,h01,2024-12-14 00:50:00,2024-12-13 23:09:00.000000,ontime,11.1,2,0,4.33,10.17,1,0.0,0.0,0.0
o01115,c0492,business,2025-11-28 22:50:00,1,west,ctr,medium,63.15,web,0,dl00725,d140,v094,h06,2025-11-29 00:00:00,2025-11-29 16:20:27.980617,failed,13.65,1,0,2.1,12.34,1,0.0,0.0,0.0
o01116,c0556,medical,2024-11-13 12:20:00,6,east,west,medium,61.33,app,0,dl00147,d123,v017,h06,2024-11-13 14:46:00,2024-11-13 19:29:47.090691,ontime,1.21,1,0,4.08,14.96,1,0.0,0.0,0.0
o01117,c0296,parcel,2025-06-19 23:19:00,6,airport,east,high,59.12,app,0,dl00867,d089,v079,h02,2025-06-20 01:47:00,2025-06-20 03:09:47.164152,ontime,23.28,4,0,3.45,11.6,1,0.0,0.0,0.0
o01118,c0106,passenger,2024-02-26 19:20:00,4,west,west,high,65.93,app,0,dl00846,d038,v004,h03,2024-02-26 19:54:00,2024-02-26 23:58:17.438286,ontime,17.64,0,0,4.01,17.89,1,0.0,0.0,0.0
o01121,c0078,retail,2024-06-03 05:59:00,12,central,south,high,73.49,app,0,dl00475,d074,v027,h07,2024-06-03 08:50:00,2024-06-03 17:50:35.358594,ontime,3.63,2,0,4.29,9.74,1,1.0,10.0,58.9
o01122,c0390,parcel,2025-10-06 07:29:00,12,south,riverside,high,131.53,app,0,dl00679,d008,v098,h04,2025-10-06 07:57:00,2025-10-07 02:15:06.169683,delayed,1.2,2,0,2.15,12.25,1,0.0,0.0,0.0
o01123,c0274,parcel,2024-01-31 06:20:00,24,south,west,high,98.07,app,1,dl00658,d001,v073,h04,2024-01-31 07:38:00,2024-02-01 18:27:27.869371,failed,6.23,1,0,4.41,6.01,1,0.0,0.0,0.0
o01124,c0015,business,2024-05-02 16:45:00,4,riverside,south,high,148.02,app,1,dl00464,d017,v016,h04,2024-05-02 17:53:00,2024-05-02 19:40:27.608348,ontime,16.51,0,0,3.76,9.45,1,1.0,12.0,19.46
o01126,c0587,parcel,2025-05-02 16:19:00,4,south,central,medium,15.01,web,0,dl00758,d085,v043,h07,2025-05-02 17:34:00,2025-05-03 09:21:46.227061,delayed,21.98,4,0,2.72,17.1,1,0.0,0.0,0.0
o01127,c0296,retail,2024-03-17 03:42:00,1,riverside,central,medium,104.37,web,1,dl00379,d018,v020,h02,2024-03-17 03:56:00,nan,ontime,17.4,1,0,3.6,14.92,1,0.0,0.0,0.0
o01128,c0588,passenger,2024-03-12 19:24:00,6,west,airport,medium,12.73,app,0,dl00393,d108,v060,h04,2024-03-12 19:57:00,2024-03-13 03:36:11.659720,failed,13.97,1,0,3.11,5.79,1,0.0,0.0,0.0
o01129,c0292,medical,2025-03-23 15:04:00,6,north,airport,low,139.29,app,0,dl00888,d055,v027,h07,2025-03-23 16:39:00,2025-03-24 16:16:34.620357,failed,11.78,2,0,3.61,7.64,1,1.0,1.0,6.68
o01132,c0588,business,2025-05-03 22:26:00,2,south,riverside,low,81.66,app,0,dl00115,d030,v116,h04,2025-05-04 01:04:00,2025-05-04 01:53:19.398895,ontime,18.75,1,0,4.35,8.08,1,0.0,0.0,0.0
o01133,c0318,parcel,2025-12-23 11:34:00,24,east,west,medium,8.61,phone,0,dl00933,d032,v009,h02,2025-12-23 12:04:00,2025-12-24 12:43:50.593770,ontime,12.66,1,0,3.83,14.09,1,0.0,0.0,0.0
o01137,c0213,passenger,2025-10-14 08:08:00,2,south,central,medium,101.93,app,1,dl00080,d030,v022,h04,2025-10-14 08:21:00,2025-10-14 08:32:00.000000,ontime,16.29,0,0,4.42,14.17,1,0.0,0.0,0.0
o01138,c0409,parcel,2024-02-08 17:08:00,2,airport,south,medium,41.05,app,0,dl00227,d083,v114,h04,2024-02-08 18:51:00,2024-02-08 20:38:03.973692,ontime,16.490000000000002,2,0,4.65,13.68,1,0.0,0.0,0.0
o01139,c0474,medical,2024-03-05 14:43:00,6,east,east,medium,87.44,app,0,dl00753,d163,v101,h04,2024-03-05 15:46:00,2024-03-05 23:19:36.199347,ontime,17.13,1,0,4.6,16.29,1,0.0,0.0,0.0
o01140,c0244,passenger,2025-09-26 01:19:00,6,east,south,low,97.23,app,0,dl00668,d107,v018,h05,2025-09-26 01:35:00,2025-09-26 08:09:15.372043,ontime,19.54,0,0,4.57,16.84,1,0.0,0.0,0.0
o01142,c0136,retail,2025-11-07 10:27:00,24,east,west,high,91.95,app,0,dl00541,d022,v013,h04,2025-11-07 11:29:00,2025-11-08 09:47:08.900794,ontime,6.68,1,0,3.89,8.98,1,0.0,0.0,0.0
o01143,c0467,retail,2025-06-16 02:09:00,2,riverside,east,low,217.11,phone,0,dl00832,d083,v109,h06,2025-06-16 02:45:00,2025-06-16 13:02:41.765284,failed,18.52,0,0,4.27,13.94,1,0.0,0.0,0.0
o01144,c0571,passenger,2025-02-07 22:06:00,4,riverside,south,medium,17.71,app,1,dl00499,d053,v038,h01,2025-02-07 22:48:00,2025-02-08 17:25:46.790590,delayed,10.41,0,0,3.5,10.6,1,0.0,0.0,0.0
o01145,c0548,passenger,2024-02-22 01:18:00,24,east,north,medium,301.38,app,0,dl00415,d116,v031,h03,2024-02-22 02:27:00,2024-02-23 02:36:12.176009,ontime,13.31,0,0,4.23,10.05,1,0.0,0.0,0.0
o01146,c0118,business,2025-11-17 04:33:00,6,south,east,high,61.63,phone,0,dl00779,d127,v048,h08,2025-11-17 05:21:00,2025-11-17 11:08:16.099967,ontime,6.04,1,0,4.27,15.07,1,0.0,0.0,0.0
o01147,c0165,retail,2024-04-19 22:04:00,2,south,south,low,149.49,app,0,dl00800,d001,v008,h02,2024-04-20 00:58:00,2024-04-20 13:46:46.149267,delayed,10.59,1,0,3.41,13.12,1,0.0,0.0,0.0
o01148,c0606,passenger,2024-11-19 05:52:00,24,ctr,riverside,medium,122.59,app,0,dl00680,d064,v056,h04,2024-11-19 06:45:00,2024-11-20 06:09:27.821347,ontime,12.17,0,0,4.49,8.14,1,0.0,0.0,0.0
o01150,c0270,passenger,2025-02-20 05:15:00,1,north,west,low,144.76,phone,0,dl00599,d133,v112,h01,2025-02-20 06:18:00,2025-02-20 07:36:40.669805,ontime,7.34,0,0,5.0,4.99,1,0.0,0.0,0.0
o01151,c0100,retail,2024-06-26 12:48:00,12,south,north,medium,94.09,app,0,dl00882,d039,v036,h03,2024-06-26 13:58:00,2024-06-27 02:26:43.512371,ontime,3.86,0,0,4.76,7.4,1,2.0,3.5,7.49
o01152,c0247,passenger,2025-03-12 22:21:00,24,riverside,west,high,192.23,app,0,dl00301,d165,v009,h04,2025-03-13 00:37:00,2025-03-13 23:37:06.560164,ontime,9.27,0,0,5.0,9.21,1,0.0,0.0,0.0
o01154,c0588,medical,2024-09-05 14:35:00,12,south,south,low,25.19,phone,0,dl00209,d057,v107,h06,2024-09-05 16:29:00,nan,ontime,11.22,1,0,4.31,13.88,1,0.0,0.0,0.0
o01157,c0012,parcel,2024-07-08 19:51:00,1,riverside,east,high,123.37,web,0,dl00895,d068,v023,h07,2024-07-08 22:06:00,2024-07-08 20:56:21.355704,ontime,17.68,1,0,4.43,9.26,1,2.0,11.5,17.33
o01159,c0069,passenger,2024-07-25 23:50:00,24,west,north,low,47.65,phone,1,dl00618,d046,v024,h06,2024-07-26 02:15:00,2024-07-26 23:53:29.739470,ontime,14.66,2,0,4.62,9.48,1,0.0,0.0,0.0
o01160,c0548,parcel,2024-05-12 23:12:00,4,riverside,airport,high,171.67,app,0,dl00539,d067,v111,h03,2024-05-13 01:19:00,2024-05-13 03:22:01.712270,ontime,13.52,0,0,4.95,10.35,1,0.0,0.0,0.0
o01161,c0359,passenger,2025-05-17 03:55:00,4,riverside,north,high,32.02,app,0,dl00450,d049,v108,h06,2025-05-17 04:32:00,2025-05-18 01:37:48.885017,failed,10.61,1,0,3.99,12.55,1,0.0,0.0,0.0
o01162,c0261,passenger,2025-06-09 10:51:00,2,riverside,east,medium,89.31,api,0,dl00840,d102,v106,h04,2025-06-09 11:40:00,2025-06-09 11:15:00.000000,ontime,7.84,0,0,4.18,13.23,1,1.0,1.0,18.23
o01163,c0399,parcel,2024-09-10 00:16:00,4,north,east,low,13.49,app,1,dl00738,d071,v022,h06,2024-09-10 01:38:00,2024-09-10 14:25:27.358815,delayed,7.16,0,0,3.63,8.91,1,0.0,0.0,0.0
o01164,c0530,parcel,2025-06-09 15:52:00,4,riverside,west,high,197.5,app,0,dl00150,d083,v042,h07,2025-06-09 18:46:00,2025-06-10 07:04:10.945640,delayed,10.43,0,0,2.83,10.61,1,0.0,0.0,0.0
o01165,c0478,passenger,2025-12-13 04:54:00,6,east,west,low,118.02,phone,0,dl00834,d022,v099,h02,2025-12-13 07:00:00,2025-12-13 12:03:16.927322,ontime,15.51,2,0,4.58,9.85,1,0.0,0.0,0.0
o01166,c0053,parcel,2025-09-22 10:20:00,4,west,north,medium,57.89,web,1,dl00178,d024,v052,h05,2025-09-22 12:46:00,2025-09-22 22:06:17.558019,failed,13.01,2,1,3.36,6.79,1,0.0,0.0,0.0
o01167,c0336,parcel,2024-06-25 23:47:00,6,central,east,low,103.78,app,0,dl00019,d026,v004,h06,2024-06-25 23:58:00,2024-06-26 07:52:41.272083,ontime,16.35,4,0,4.97,13.97,1,0.0,0.0,0.0
o01168,c0575,passenger,2024-12-15 21:12:00,12,airport,central,medium,30.78,web,1,dl00306,d136,v099,h07,2024-12-15 22:14:00,2024-12-16 09:57:18.304523,delayed,34.53,4,1,2.96,19.47,1,1.0,1.0,6.72
o01169,c0158,parcel,2025-11-06 13:03:00,4,airport,east,medium,145.59,web,0,dl00240,d131,v070,h06,2025-11-06 15:56:00,2025-11-07 02:10:49.323911,failed,38.25,1,0,3.34,21.21,1,0.0,0.0,0.0
o01170,c0321,passenger,2024-01-01 07:36:00,6,ctr,west,low,104.64,web,0,dl00443,d070,v097,h06,2024-01-01 08:44:00,2024-01-01 16:11:11.563209,ontime,3.65,0,0,3.34,12.85,1,0.0,0.0,0.0
o01171,c0508,passenger,2024-12-18 00:50:00,6,riverside,ctr,medium,52.73,web,0,dl00931,d006,v062,h08,2024-12-18 03:47:00,2024-12-18 21:24:20.480256,failed,16.08,1,0,2.2,13.75,1,1.0,8.0,14.83
o01172,c0383,medical,2024-09-17 19:02:00,4,north,riverside,medium,111.98,phone,0,dl00889,d105,v002,h08,2024-09-17 20:42:00,2024-09-18 08:31:55.588869,failed,7.09,0,1,4.37,11.81,1,1.0,15.0,33.52
o01173,c0194,passenger,2024-02-08 10:14:00,6,north,airport,medium,41.11,phone,0,dl00233,d094,v020,h04,2024-02-08 11:24:00,2024-02-08 17:48:05.084656,ontime,5.36,0,0,4.5,11.41,1,0.0,0.0,0.0
o01174,c0605,passenger,2024-11-21 08:23:00,6,riverside,airport,critical,104.71,web,0,dl00593,d110,v058,h03,2024-11-21 09:11:00,2024-11-21 16:20:12.976159,ontime,10.76,3,0,5.0,11.92,1,0.0,0.0,0.0
o01175,c0623,retail,2024-11-04 11:39:00,24,west,airport,low,63.42,web,0,dl00345,d036,v007,h06,2024-11-04 13:11:00,nan,ontime,8.75,1,0,4.22,2.72,1,0.0,0.0,0.0
o01177,c0611,parcel,2024-10-17 03:14:00,12,ctr,south,high,63.29,app,0,dl00575,d133,v105,h04,2024-10-17 04:35:00,2024-10-17 16:22:26.533829,ontime,12.03,2,0,4.05,10.65,1,0.0,0.0,0.0
o01178,c0362,medical,2024-01-13 21:26:00,4,west,riverside,critical,2.04,web,0,dl00422,d135,v066,h01,2024-01-13 23:04:00,2024-01-13 23:29:03.604429,ontime,14.18,0,0,4.88,10.37,1,0.0,0.0,0.0
o01179,c0207,passenger,2025-10-13 18:48:00,6,riverside,central,high,64.87,app,0,dl00720,d097,v102,h06,2025-10-13 21:10:00,2025-10-14 08:32:17.261543,delayed,9.37,1,0,3.0,9.84,1,1.0,1.0,1.97
o01180,c0197,passenger,2024-09-07 20:51:00,2,airport,central,high,109.31,web,1,dl00774,d049,v032,h02,2024-09-07 21:42:00,2024-09-08 11:19:33.834567,delayed,26.83,1,0,4.21,12.3,1,0.0,0.0,0.0
o01181,c0346,retail,2024-02-23 23:10:00,6,west,east,high,95.57,app,0,dl00356,d031,v118,h04,2024-02-24 01:34:00,2024-02-24 05:12:32.309441,ontime,13.12,0,0,4.84,6.12,1,1.0,1.0,1.16
o01184,c0253,business,2025-01-24 13:53:00,12,riverside,west,medium,25.61,web,0,dl00536,d055,v030,h01,2025-01-24 15:02:00,2025-01-25 19:26:40.923781,failed,7.04,2,0,1.07,14.06,1,0.0,0.0,0.0
o01187,c0451,medical,2025-11-17 01:22:00,1,north,airport,low,53.13,app,0,dl00764,d049,v004,h07,2025-11-17 02:29:00,2025-11-17 10:47:40.202073,delayed,14.53,0,0,2.42,10.58,1,0.0,0.0,0.0
o01188,c0291,parcel,2024-06-25 10:56:00,1,ctr,west,critical,83.85,phone,0,dl00451,d145,v114,h01,2024-06-25 12:25:00,2024-06-25 12:45:53.535355,ontime,11.19,0,0,3.58,14.22,1,0.0,0.0,0.0
o01189,c0353,parcel,2024-05-22 23:55:00,6,airport,riverside,low,129.6,web,0,dl00495,d129,v006,h05,2024-05-23 01:38:00,2024-05-23 04:12:11.690549,ontime,33.39,2,0,4.94,19.23,1,0.0,0.0,0.0
o01190,c0168,parcel,2025-11-24 17:41:00,4,east,central,high,34.37,app,0,dl00502,d114,v026,h03,2025-11-24 18:47:00,2025-11-24 23:48:20.579555,ontime,9.61,3,0,3.78,6.03,1,0.0,0.0,0.0
o01191,c0258,business,2024-02-19 17:29:00,2,east,north,low,91.82,app,0,dl00210,d142,v016,h02,2024-02-19 19:24:00,2024-02-19 23:40:57.531907,delayed,16.24,3,0,3.43,13.43,1,0.0,0.0,0.0
o01192,c0200,business,2024-12-13 15:50:00,2,airport,ctr,medium,79.83,web,0,dl00820,d069,v030,h05,2024-12-13 17:39:00,2024-12-14 01:45:53.860264,delayed,30.97,2,0,3.07,21.48,1,0.0,0.0,0.0
o01193,c0519,medical,2025-04-17 23:55:00,6,east,central,medium,11.71,api,0,dl00877,d061,v087,h04,2025-04-18 00:35:00,2025-04-18 07:54:09.214237,ontime,4.93,0,0,4.08,10.71,1,0.0,0.0,0.0
o01194,c0229,passenger,2024-08-07 23:21:00,2,south,airport,medium,88.17,app,1,dl00217,d020,v030,h01,2024-08-08 01:50:00,2024-08-08 01:09:07.153624,ontime,22.61,1,0,4.41,12.17,1,0.0,0.0,0.0
o01195,c0529,retail,2025-01-04 07:04:00,2,airport,central,medium,94.26,phone,0,dl00074,d030,v092,h04,2025-01-04 08:41:00,2025-01-05 00:01:18.848212,failed,17.61,1,0,4.42,14.79,1,0.0,0.0,0.0
o01196,c0109,parcel,2024-04-12 03:20:00,4,south,east,low,79.58,phone,0,dl00114,d074,v114,h02,2024-04-12 03:31:00,2024-04-12 20:47:55.665668,delayed,16.99,0,0,2.62,19.44,1,0.0,0.0,0.0
o01197,c0359,retail,2024-01-27 00:14:00,24,ctr,airport,medium,63.08,app,0,dl00681,d046,v033,h01,2024-01-27 02:16:00,2024-01-28 05:15:53.195121,delayed,13.28,0,0,1.97,18.74,1,0.0,0.0,0.0
o01198,c0013,retail,2025-01-13 02:39:00,6,north,east,high,36.61,app,0,dl00274,d080,v080,h02,2025-01-13 05:25:00,2025-01-13 06:53:29.209324,ontime,9.06,0,0,4.14,6.22,1,0.0,0.0,0.0
o01199,c0225,business,2024-03-10 15:47:00,1,ctr,west,medium,119.36,app,0,dl00397,d125,v049,h04,2024-03-10 16:57:00,2024-03-10 19:12:57.054704,delayed,10.5,2,0,4.61,9.36,1,0.0,0.0,0.0
o01200,c0433,passenger,2024-02-23 06:55:00,6,riverside,riverside,low,68.78,web,0,dl00176,d061,v116,h05,2024-02-23 08:31:00,2024-02-23 13:20:44.267798,ontime,16.02,0,0,4.36,16.67,1,0.0,0.0,0.0
o01202,c0459,retail,2024-11-14 15:24:00,6,east,north,medium,65.73,phone,0,dl00780,d155,v040,h01,2024-11-14 16:31:00,2024-11-14 23:40:12.695034,ontime,12.72,0,0,3.64,15.59,1,1.0,5.0,20.75
o01203,c0445,parcel,2024-11-13 20:40:00,24,west,riverside,medium,141.68,web,0,dl00341,d050,v037,h07,2024-11-13 21:57:00,2024-11-14 21:39:10.558162,ontime,2.78,0,0,3.72,12.39,1,0.0,0.0,0.0
o01204,c0498,passenger,2025-08-13 15:20:00,1,east,central,critical,162.33,app,0,dl00909,d033,v001,h02,2025-08-13 17:56:00,2025-08-13 20:26:21.358387,delayed,10.35,2,0,2.77,8.9,1,0.0,0.0,0.0
o01205,c0559,parcel,2024-12-19 23:53:00,4,west,north,low,65.7,web,0,dl00498,d091,v018,h08,2024-12-20 02:21:00,2024-12-20 05:11:42.324554,ontime,8.6,0,0,3.75,2.93,1,0.0,0.0,0.0
o01206,c0236,medical,2024-11-15 23:55:00,4,central,riverside,high,142.54,web,0,dl00245,d047,v061,h01,2024-11-16 00:30:00,2024-11-16 03:42:19.846988,ontime,16.57,1,0,4.28,17.58,1,0.0,0.0,0.0
o01207,c0197,business,2024-12-26 18:58:00,6,central,riverside,medium,321.68,app,0,dl00012,d051,v017,h05,2024-12-26 19:41:00,2024-12-27 09:26:05.387672,failed,16.96,3,0,4.04,16.98,1,0.0,0.0,0.0
o01208,c0098,medical,2024-04-18 19:37:00,12,riverside,south,medium,116.78,phone,1,dl00302,d117,v008,h06,2024-04-18 21:38:00,2024-04-19 09:44:14.799027,ontime,14.89,0,0,3.6,10.25,1,0.0,0.0,0.0
o01209,c0182,parcel,2025-06-14 02:30:00,2,riverside,central,medium,12.79,app,0,dl00350,d019,v017,h06,2025-06-14 03:56:00,2025-06-14 09:51:38.918546,failed,13.23,1,0,3.05,11.77,1,0.0,0.0,0.0
o01210,c0581,medical,2025-04-01 13:00:00,2,riverside,riverside,medium,198.15,app,0,dl00696,d016,v035,h07,2025-04-01 13:32:00,2025-04-01 13:43:32.048965,ontime,4.73,2,0,3.18,11.48,1,0.0,0.0,0.0
o01211,c0345,medical,2025-11-12 07:13:00,24,south,south,medium,17.36,api,0,dl00501,d114,v087,h06,2025-11-12 07:51:00,2025-11-13 07:44:27.569654,ontime,9.66,0,0,4.47,15.25,1,1.0,7.0,2.97
o01212,c0262,parcel,2024-08-01 11:34:00,2,west,south,low,45.3,api,1,dl00283,d142,v068,h08,2024-08-01 12:31:00,nan,ontime,18.32,2,0,3.76,18.79,1,0.0,0.0,0.0
o01214,c0386,medical,2024-05-07 20:58:00,4,central,north,high,17.33,phone,1,dl00573,d118,v077,h02,2024-05-07 23:32:00,2024-05-08 01:20:03.169081,ontime,7.3,1,0,5.0,14.05,1,0.0,0.0,0.0
o01215,c0054,business,2025-08-05 01:29:00,12,north,airport,medium,205.06,app,0,dl00139,d140,v084,h05,2025-08-05 03:23:00,2025-08-05 12:37:39.102460,ontime,12.23,0,0,3.57,13.59,1,0.0,0.0,0.0
o01216,c0382,passenger,2025-08-28 18:27:00,6,west,airport,low,37.65,nan,1,dl00137,d053,v109,h07,2025-08-28 20:12:00,2025-08-29 00:36:58.972872,delayed,13.46,2,0,2.72,11.11,1,0.0,0.0,0.0
o01217,c0263,passenger,2024-01-25 22:08:00,12,central,south,high,121.06,phone,0,dl00185,d008,v065,h01,2024-01-26 00:13:00,2024-01-26 11:26:56.498085,ontime,15.39,3,0,4.76,13.61,1,0.0,0.0,0.0
o01218,c0065,retail,2025-03-15 02:11:00,4,airport,north,medium,101.68,phone,0,dl00845,d162,v047,h05,2025-03-15 04:24:00,2025-03-15 06:23:14.327139,ontime,32.79,2,0,4.64,13.5,1,0.0,0.0,0.0
